varCode,varLabel,svyCode,fName
hh_saq07,EA,ETH-ESS-13,ETH-ESS-13/raw/sect4_hh_w2.dta
hh_saq08,Household ID,ETH-ESS-13,ETH-ESS-13/raw/sect4_hh_w2.dta
holder_id,Unique Holder Indentifier,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
household_id,Unique HH ID in wave 1,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
household_id2,Unique HH ID in wave 2,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
ea_id,Unique EA identifier in wave 1,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
ea_id2,Unique EA identifier in wave 2,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
rural,EA rural urban indicator,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
pw2,"Wave 2 sampling weight, Probability of selection - Household",ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
parcel_id,Parcel ID,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
field_id,Field ID,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
crop_code,Crop code,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
saq01,Region Code,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
saq02,Zone Code,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
saq03,Woreda Code,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
saq04,Kebele/FA Code,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
saq05,EA,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
saq06,Household ID,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
pp_saq07,Holder ID,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
pp_s4q00,Parcel ID,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
pp_s4q0a,Field ID,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
pp_s4q01_a,Crop Name,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
pp_s4q01_b,Crop Code,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
pp_s4q02,Was the area planted with [Crop] on this [Field] pure stand or mized?,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
pp_s4q03,"Approximately, how much of the [Field] was planted with [Crop]?",ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
pp_s4q04,Was prevention / precaustion measures taken to prevent damage of [Crop]?,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
pp_s4q05,Did you use any pesticide to prevent damage of [Crop] on this field?,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
pp_s4q06,Did you use any herbicide to prevent damage of [Crop] on this field?,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
pp_s4q07,Did you use any fungicide to prevent damage of [Crop] on this [Field]?,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
pp_s4q08,Was [Crop] damaged on this field?,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
pp_s4q09,What is the cause of damage of [Crop]?,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
pp_s4q10,What is the percentage share of damage for [CROP] on this field?,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
pp_s4q11,What type of Seed/Seedling was used for [Crop] on the [Field]?,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
pp_s4q11b,What was the quantity  of Seed / Seedling  used for [CROP] on this [FIELD]?,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
pp_s4q11c,IF improved seed used What was the seed / Seedling  used for [CROP] on this [FIE,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
pp_s4q12_a,When did you plant the seeds for the [Crop] on this [Field]? (Month),ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
pp_s4q12_b,When did you plant the seeds for the [Crop] on this [Field]? (EC Year),ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
pp_s4q12b,What type of crop sowing techniques were used on this [FIELD],ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
pp_s4q13,Enumerator: Is this a tree fruit crop?,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
pp_s4q14,What is the number of fruit bearing trees on this field?,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
pp_s4q15,What is the percentage area for fruit bearing on this field?,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
pp_s4q16,In what year were most of these plants/trees planted on this field?,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
hh_saq01,Region Code,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
hh_saq02,Zone Code,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
hh_saq03,Woreda Code,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
hh_saq04,Town Code,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
hh_saq05,Subcity Code,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
hh_saq06,Kebele/FA Code,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
hh_saq07,EA,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
hh_saq08,Household ID,ETH-ESS-13,ETH-ESS-13/raw/sect4_pp_w2.dta
ea_id,Unique EA identifier in wave 1,ETH-ESS-13,ETH-ESS-13/raw/sect5_com_w2.dta
ea_id2,Unique EA identifier in wave 2,ETH-ESS-13,ETH-ESS-13/raw/sect5_com_w2.dta
sa1q01,Region Code,ETH-ESS-13,ETH-ESS-13/raw/sect5_com_w2.dta
sa1q02,Zone Code,ETH-ESS-13,ETH-ESS-13/raw/sect5_com_w2.dta
sa1q03,Woreda Code,ETH-ESS-13,ETH-ESS-13/raw/sect5_com_w2.dta
sa1q04,Town Code,ETH-ESS-13,ETH-ESS-13/raw/sect5_com_w2.dta
sa1q05,Subcity Code,ETH-ESS-13,ETH-ESS-13/raw/sect5_com_w2.dta
sa1q06,Kebele/FA Code,ETH-ESS-13,ETH-ESS-13/raw/sect5_com_w2.dta
sa1q07,EA,ETH-ESS-13,ETH-ESS-13/raw/sect5_com_w2.dta
cs5q01_a,Which activities are the most important sources of employment for individuals in,ETH-ESS-13,ETH-ESS-13/raw/sect5_com_w2.dta
cs5q01_b,Which activities are the most important sources of employment for individuals in,ETH-ESS-13,ETH-ESS-13/raw/sect5_com_w2.dta
cs5q01_c,Which activities are the most important sources of employment for individuals in,ETH-ESS-13,ETH-ESS-13/raw/sect5_com_w2.dta
cs5q02,Do people leave temporarily during certain times of the year to look for work el,ETH-ESS-13,ETH-ESS-13/raw/sect5_com_w2.dta
cs5q03,What share of households in the cimmunity have members leaving temporarily to lo,ETH-ESS-13,ETH-ESS-13/raw/sect5_com_w2.dta
cs5q04,Where do most of them go?,ETH-ESS-13,ETH-ESS-13/raw/sect5_com_w2.dta
cs5q05_a,What type of work do they look for? (Main),ETH-ESS-13,ETH-ESS-13/raw/sect5_com_w2.dta
cs5q05_a_other,Other (specify): cseq05_a,ETH-ESS-13,ETH-ESS-13/raw/sect5_com_w2.dta
cs5q05_b,What type of work do they look for? (2nd),ETH-ESS-13,ETH-ESS-13/raw/sect5_com_w2.dta
cs5q05_b_other,Other (specify): cseq05_b,ETH-ESS-13,ETH-ESS-13/raw/sect5_com_w2.dta
cs5q06,Do people come to this community during certain times of the year to look for wo,ETH-ESS-13,ETH-ESS-13/raw/sect5_com_w2.dta
cs5q07,Where do most of them come from?,ETH-ESS-13,ETH-ESS-13/raw/sect5_com_w2.dta
cs5q08_a,What type of work do they look for? (Main),ETH-ESS-13,ETH-ESS-13/raw/sect5_com_w2.dta
cs5q08_a_other,Other (specify): cseq08_a,ETH-ESS-13,ETH-ESS-13/raw/sect5_com_w2.dta
cs5q08_b,What type of work do they look for? (2nd),ETH-ESS-13,ETH-ESS-13/raw/sect5_com_w2.dta
cs5q08_b_other,Other (specify): cseq08_b,ETH-ESS-13,ETH-ESS-13/raw/sect5_com_w2.dta
cs5q09,Is there a coop/microenterprise in this community to create oppurtunities or hir,ETH-ESS-13,ETH-ESS-13/raw/sect5_com_w2.dta
cs5q10,What share of adult males participate in the coop/microenterprise project?,ETH-ESS-13,ETH-ESS-13/raw/sect5_com_w2.dta
cs5q11,What share of adult females participate in the coop/microenterprise project?,ETH-ESS-13,ETH-ESS-13/raw/sect5_com_w2.dta
holder_id,Unique Holder Indentifier,ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
household_id,Unique HH ID in wave 1,ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
household_id2,Unique HH ID in wave 2,ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
ea_id,Unique EA identifier in wave 1,ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
ea_id2,Unique EA identifier in wave 2,ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
rural,EA rural urban indicator,ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
pw2,"Wave 2 sampling weight, Probability of selection - Household",ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
saq01,Region Code,ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
saq02,Zone Code,ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
saq03,Woreda Code,ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
saq04,Kebele/FA Code,ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
saq05,EA,ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
saq06,Household ID,ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
pp_saq07,Holder ID,ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
crop_name,SEED Name,ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
crop_code,SEED Code,ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
pp_s5q01,Seed Type,ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
pp_s5q01b,What is the name of the improved [SEED] variety used?,ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
pp_s5q02,Why did you choose to use this [Seed]?,ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
pp_s5q03,Did you purchase any of [Seed] used during the current agriculture season?,ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
pp_s5q04_a,Who/Which firms/institutions were the sources of the [Seed]? (Network Roster ID,ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
pp_s5q04_b,Who/Which firms/institutions were the sources of the [Seed]? (Network Roster ID,ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
pp_s5q05_a,How much of the [Seed] was purchased or purchased on credit? (Kilo),ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
pp_s5q05_b,How much of the [Seed] was purchased or purchased on credit? (Grams),ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
pp_s5q06,What was the main mode of transportation used to bring back all of the [Seed]?,ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
pp_s5q07,How much did you pay for transportation to acquire all of the [Seed]?,ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
pp_s5q08,What was the value of all of the [Seed] that you purchased? (BIRR),ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
pp_s5q09,How did you finance this [Seed] purchase?,ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
pp_s5q10,How much did you pay up-front for this [Seed] purchase? (BIRR),ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
pp_s5q11,How much did you repay/will you repay? (BIRR),ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
pp_s5q12_a,What was the source of credit for the [Seed] purchase? (Network Roster ID Code #,ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
pp_s5q12_b,What was the source of credit for the [Seed] purchase? (Network Roster ID Code #,ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
pp_s5q13,Did you receive any of the [Seed] for free?,ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
pp_s5q14_a,How much of the [Seed] did you receive in total for free? (Kilo),ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
pp_s5q14_b,How much of the [Seed] did you receive in total for free? (Gram),ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
pp_s5q15_a,From whom did you receive the [Seed] for free? (Network Roster #1),ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
pp_s5q15_b,From whom did you receive the [Seed] for free? (Network Roster #2),ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
pp_s5q16,How much did you pay for transportation in total to acquire all of the [Seed] th,ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
pp_s5q17,Was any of the [Seed] that you used left over from a previous season?,ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
pp_s5q18_a,How much of the [Seed] used was left over from the previous season? (Kilo),ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
pp_s5q18_b,How much of the [Seed] used during the [Current Agriculture Season] was left ove,ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
pp_s5q19_a,What was the total amount of [Seed] used? (Kilo),ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
pp_s5q19_b,What was the total amount of [Seed] used? (Gram),ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
hh_saq01,Region Code,ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
hh_saq02,Zone Code,ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
hh_saq03,Woreda Code,ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
hh_saq04,Town Code,ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
hh_saq05,Subcity Code,ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
hh_saq06,Kebele/FA Code,ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
hh_saq07,EA,ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
hh_saq08,Household ID,ETH-ESS-13,ETH-ESS-13/raw/sect5_pp_w2.dta
household_id,Unique HH ID in wave 1,ETH-ESS-13,ETH-ESS-13/raw/sect5a_hh_w2.dta
household_id2,Unique HH ID in wave 2,ETH-ESS-13,ETH-ESS-13/raw/sect5a_hh_w2.dta
ea_id,Unique EA identifier in wave 1,ETH-ESS-13,ETH-ESS-13/raw/sect5a_hh_w2.dta
ea_id2,Unique EA identifier in wave 2,ETH-ESS-13,ETH-ESS-13/raw/sect5a_hh_w2.dta
rural,EA rural urban indicator,ETH-ESS-13,ETH-ESS-13/raw/sect5a_hh_w2.dta
pw2,"Wave 2 sampling weight, Probability of selection - Household",ETH-ESS-13,ETH-ESS-13/raw/sect5a_hh_w2.dta
saq01,Region Code,ETH-ESS-13,ETH-ESS-13/raw/sect5a_hh_w2.dta
saq02,Zone Code,ETH-ESS-13,ETH-ESS-13/raw/sect5a_hh_w2.dta
saq03,Woreda Code,ETH-ESS-13,ETH-ESS-13/raw/sect5a_hh_w2.dta
saq04,Town Code,ETH-ESS-13,ETH-ESS-13/raw/sect5a_hh_w2.dta
saq05,Subcity Code,ETH-ESS-13,ETH-ESS-13/raw/sect5a_hh_w2.dta
saq06,Kebele/FA Code,ETH-ESS-13,ETH-ESS-13/raw/sect5a_hh_w2.dta
saq07,EA,ETH-ESS-13,ETH-ESS-13/raw/sect5a_hh_w2.dta
saq08,Household ID,ETH-ESS-13,ETH-ESS-13/raw/sect5a_hh_w2.dta
hh_s5aq00,Food ID,ETH-ESS-13,ETH-ESS-13/raw/sect5a_hh_w2.dta
hh_s5aq0a,Food Item,ETH-ESS-13,ETH-ESS-13/raw/sect5a_hh_w2.dta
hh_s5aq01,"Over the past one week, did you or others in your HH consume and [item]?",ETH-ESS-13,ETH-ESS-13/raw/sect5a_hh_w2.dta
hh_s5aq02_a,How much in total did your HH consume in the past week? (Quantity),ETH-ESS-13,ETH-ESS-13/raw/sect5a_hh_w2.dta
hh_s5aq02_b,How much in total did your HH consume in the past week? (Unit),ETH-ESS-13,ETH-ESS-13/raw/sect5a_hh_w2.dta
hh_s5aq02_b_other,Other specify: How much in total did your household consume? (Unit),ETH-ESS-13,ETH-ESS-13/raw/sect5a_hh_w2.dta
hh_s5aq02_cf_unit,Conversion factor unit code (for merging with Food_CF_Wave2),ETH-ESS-13,ETH-ESS-13/raw/sect5a_hh_w2.dta
hh_s5aq03_a,How much came from purchases? (Quantity),ETH-ESS-13,ETH-ESS-13/raw/sect5a_hh_w2.dta
hh_s5aq03_b,How much came from purchases? (Unit),ETH-ESS-13,ETH-ESS-13/raw/sect5a_hh_w2.dta
hh_s5aq03_b_other,Other specify: How much came from purchases? (Unit),ETH-ESS-13,ETH-ESS-13/raw/sect5a_hh_w2.dta
hh_s5aq03_cf_unit,Conversion factor unit code (for merging with Food_CF_Wave2),ETH-ESS-13,ETH-ESS-13/raw/sect5a_hh_w2.dta
hh_s5aq04,How much did you spend?,ETH-ESS-13,ETH-ESS-13/raw/sect5a_hh_w2.dta
hh_s5aq05_a,How much came from own production? (Quantity),ETH-ESS-13,ETH-ESS-13/raw/sect5a_hh_w2.dta
hh_s5aq05_b,How much came from own production? (Unit),ETH-ESS-13,ETH-ESS-13/raw/sect5a_hh_w2.dta
hh_s5aq05_b_other,Other specify: How much came from own production? (Unit),ETH-ESS-13,ETH-ESS-13/raw/sect5a_hh_w2.dta
hh_s5aq05_cf_unit,Conversion factor unit code (for merging with Food_CF_Wave2),ETH-ESS-13,ETH-ESS-13/raw/sect5a_hh_w2.dta
hh_s5aq06_a,How much came from gifts and other sources? (Quantity),ETH-ESS-13,ETH-ESS-13/raw/sect5a_hh_w2.dta
hh_s5aq06_b,How much came from gifts and other sources? (Unit),ETH-ESS-13,ETH-ESS-13/raw/sect5a_hh_w2.dta
hh_s5aq06_b_other,Other specify: How much came from gifts and other sources? (Unit),ETH-ESS-13,ETH-ESS-13/raw/sect5a_hh_w2.dta
hh_s5aq06_cf_unit,Conversion factor unit code (for merging with Food_CF_Wave2),ETH-ESS-13,ETH-ESS-13/raw/sect5a_hh_w2.dta
household_id,Unique HH ID in wave 1,ETH-ESS-13,ETH-ESS-13/raw/sect5b_hh_w2.dta
household_id2,Unique HH ID in wave 2,ETH-ESS-13,ETH-ESS-13/raw/sect5b_hh_w2.dta
ea_id,Unique EA identifier in wave 1,ETH-ESS-13,ETH-ESS-13/raw/sect5b_hh_w2.dta
ea_id2,Unique EA identifier in wave 2,ETH-ESS-13,ETH-ESS-13/raw/sect5b_hh_w2.dta
rural,EA rural urban indicator,ETH-ESS-13,ETH-ESS-13/raw/sect5b_hh_w2.dta
pw2,"Wave 2 sampling weight, Probability of selection - Household",ETH-ESS-13,ETH-ESS-13/raw/sect5b_hh_w2.dta
saq01,Region Code,ETH-ESS-13,ETH-ESS-13/raw/sect5b_hh_w2.dta
saq02,Zone Code,ETH-ESS-13,ETH-ESS-13/raw/sect5b_hh_w2.dta
saq03,Woreda Code,ETH-ESS-13,ETH-ESS-13/raw/sect5b_hh_w2.dta
saq04,Town Code,ETH-ESS-13,ETH-ESS-13/raw/sect5b_hh_w2.dta
saq05,Subcity Code,ETH-ESS-13,ETH-ESS-13/raw/sect5b_hh_w2.dta
saq06,Kebele/FA Code,ETH-ESS-13,ETH-ESS-13/raw/sect5b_hh_w2.dta
saq07,EA,ETH-ESS-13,ETH-ESS-13/raw/sect5b_hh_w2.dta
saq08,Household ID,ETH-ESS-13,ETH-ESS-13/raw/sect5b_hh_w2.dta
hh_s5bq00,Food ID,ETH-ESS-13,ETH-ESS-13/raw/sect5b_hh_w2.dta
hh_s5bq0a,Food Item,ETH-ESS-13,ETH-ESS-13/raw/sect5b_hh_w2.dta
hh_s5bq01,"In the past one week (7 days), did you or anyone in your household consume ann [",ETH-ESS-13,ETH-ESS-13/raw/sect5b_hh_w2.dta
hh_s5bq02,"Over the past one week, how many days did you or others in your household consum",ETH-ESS-13,ETH-ESS-13/raw/sect5b_hh_w2.dta
hh_saq01,Region Code,ETH-ESS-13,ETH-ESS-13/raw/sect5b_hh_w2.dta
hh_saq02,Zone Code,ETH-ESS-13,ETH-ESS-13/raw/sect5b_hh_w2.dta
hh_saq03,Woreda Code,ETH-ESS-13,ETH-ESS-13/raw/sect5b_hh_w2.dta
hh_saq04,Town Code,ETH-ESS-13,ETH-ESS-13/raw/sect5b_hh_w2.dta
hh_saq05,Subcity Code,ETH-ESS-13,ETH-ESS-13/raw/sect5b_hh_w2.dta
hh_saq06,Kebele/FA Code,ETH-ESS-13,ETH-ESS-13/raw/sect5b_hh_w2.dta
hh_saq07,EA,ETH-ESS-13,ETH-ESS-13/raw/sect5b_hh_w2.dta
hh_saq08,Household ID,ETH-ESS-13,ETH-ESS-13/raw/sect5b_hh_w2.dta
household_id,Unique HH ID in wave 1,ETH-ESS-13,ETH-ESS-13/raw/sect5c1_hh_w2.dta
household_id2,Unique HH ID in wave 2,ETH-ESS-13,ETH-ESS-13/raw/sect5c1_hh_w2.dta
ea_id,Unique EA identifier in wave 1,ETH-ESS-13,ETH-ESS-13/raw/sect5c1_hh_w2.dta
ea_id2,Unique EA identifier in wave 2,ETH-ESS-13,ETH-ESS-13/raw/sect5c1_hh_w2.dta
rural,EA rural urban indicator,ETH-ESS-13,ETH-ESS-13/raw/sect5c1_hh_w2.dta
pw2,"Wave 2 sampling weight, Probability of selection - Household",ETH-ESS-13,ETH-ESS-13/raw/sect5c1_hh_w2.dta
saq01,Region Code,ETH-ESS-13,ETH-ESS-13/raw/sect5c1_hh_w2.dta
saq02,Zone Code,ETH-ESS-13,ETH-ESS-13/raw/sect5c1_hh_w2.dta
saq03,Woreda Code,ETH-ESS-13,ETH-ESS-13/raw/sect5c1_hh_w2.dta
saq04,Town Code,ETH-ESS-13,ETH-ESS-13/raw/sect5c1_hh_w2.dta
saq05,Subcity Code,ETH-ESS-13,ETH-ESS-13/raw/sect5c1_hh_w2.dta
saq06,Kebele/FA Code,ETH-ESS-13,ETH-ESS-13/raw/sect5c1_hh_w2.dta
saq07,EA,ETH-ESS-13,ETH-ESS-13/raw/sect5c1_hh_w2.dta
saq08,Household ID,ETH-ESS-13,ETH-ESS-13/raw/sect5c1_hh_w2.dta
hh_s5cq03,"Over the past 1 week, did any people that you did not list as HH members eat any",ETH-ESS-13,ETH-ESS-13/raw/sect5c1_hh_w2.dta
hh_saq01,Region Code,ETH-ESS-13,ETH-ESS-13/raw/sect5c1_hh_w2.dta
hh_saq02,Zone Code,ETH-ESS-13,ETH-ESS-13/raw/sect5c1_hh_w2.dta
hh_saq03,Woreda Code,ETH-ESS-13,ETH-ESS-13/raw/sect5c1_hh_w2.dta
hh_saq04,Town Code,ETH-ESS-13,ETH-ESS-13/raw/sect5c1_hh_w2.dta
hh_saq05,Subcity Code,ETH-ESS-13,ETH-ESS-13/raw/sect5c1_hh_w2.dta
hh_saq06,Kebele/FA Code,ETH-ESS-13,ETH-ESS-13/raw/sect5c1_hh_w2.dta
hh_saq07,EA,ETH-ESS-13,ETH-ESS-13/raw/sect5c1_hh_w2.dta
hh_saq08,Household ID,ETH-ESS-13,ETH-ESS-13/raw/sect5c1_hh_w2.dta
household_id,Unique HH ID in wave 1,ETH-ESS-13,ETH-ESS-13/raw/sect5c2_hh_w2.dta
household_id2,Unique HH ID in wave 2,ETH-ESS-13,ETH-ESS-13/raw/sect5c2_hh_w2.dta
ea_id,Unique EA identifier in wave 1,ETH-ESS-13,ETH-ESS-13/raw/sect5c2_hh_w2.dta
ea_id2,Unique EA identifier in wave 2,ETH-ESS-13,ETH-ESS-13/raw/sect5c2_hh_w2.dta
rural,EA rural urban indicator,ETH-ESS-13,ETH-ESS-13/raw/sect5c2_hh_w2.dta
pw2,"Wave 2 sampling weight, Probability of selection - Household",ETH-ESS-13,ETH-ESS-13/raw/sect5c2_hh_w2.dta
saq01,Region Code,ETH-ESS-13,ETH-ESS-13/raw/sect5c2_hh_w2.dta
saq02,Zone Code,ETH-ESS-13,ETH-ESS-13/raw/sect5c2_hh_w2.dta
saq03,Woreda Code,ETH-ESS-13,ETH-ESS-13/raw/sect5c2_hh_w2.dta
saq04,Town Code,ETH-ESS-13,ETH-ESS-13/raw/sect5c2_hh_w2.dta
saq05,Subcity Code,ETH-ESS-13,ETH-ESS-13/raw/sect5c2_hh_w2.dta
saq06,Kebele/FA Code,ETH-ESS-13,ETH-ESS-13/raw/sect5c2_hh_w2.dta
saq07,EA,ETH-ESS-13,ETH-ESS-13/raw/sect5c2_hh_w2.dta
saq08,Household ID,ETH-ESS-13,ETH-ESS-13/raw/sect5c2_hh_w2.dta
hh_s5cq00,Age Group ID,ETH-ESS-13,ETH-ESS-13/raw/sect5c2_hh_w2.dta
hh_s5cq0a,Age Group,ETH-ESS-13,ETH-ESS-13/raw/sect5c2_hh_w2.dta
hh_s5cq04,What was the total number of days in which any meal was shared with people [...],ETH-ESS-13,ETH-ESS-13/raw/sect5c2_hh_w2.dta
hh_s5cq05,What was the total number of meals that were shared over the past 7 days with [.,ETH-ESS-13,ETH-ESS-13/raw/sect5c2_hh_w2.dta
hh_saq01,Region Code,ETH-ESS-13,ETH-ESS-13/raw/sect5c2_hh_w2.dta
hh_saq02,Zone Code,ETH-ESS-13,ETH-ESS-13/raw/sect5c2_hh_w2.dta
hh_saq03,Woreda Code,ETH-ESS-13,ETH-ESS-13/raw/sect5c2_hh_w2.dta
hh_saq04,Town Code,ETH-ESS-13,ETH-ESS-13/raw/sect5c2_hh_w2.dta
hh_saq05,Subcity Code,ETH-ESS-13,ETH-ESS-13/raw/sect5c2_hh_w2.dta
hh_saq06,Kebele/FA Code,ETH-ESS-13,ETH-ESS-13/raw/sect5c2_hh_w2.dta
hh_saq07,EA,ETH-ESS-13,ETH-ESS-13/raw/sect5c2_hh_w2.dta
hh_saq08,Household ID,ETH-ESS-13,ETH-ESS-13/raw/sect5c2_hh_w2.dta
household_id,Unique HH ID in wave 1,ETH-ESS-13,ETH-ESS-13/raw/sect5d_hh_w2.dta
household_id2,Unique HH ID in wave 2,ETH-ESS-13,ETH-ESS-13/raw/sect5d_hh_w2.dta
ea_id,Unique EA identifier in wave 1,ETH-ESS-13,ETH-ESS-13/raw/sect5d_hh_w2.dta
ea_id2,Unique EA identifier in wave 2,ETH-ESS-13,ETH-ESS-13/raw/sect5d_hh_w2.dta
rural,EA rural urban indicator,ETH-ESS-13,ETH-ESS-13/raw/sect5d_hh_w2.dta
pw2,"Wave 2 sampling weight, Probability of selection - Household",ETH-ESS-13,ETH-ESS-13/raw/sect5d_hh_w2.dta
saq01,Region Code,ETH-ESS-13,ETH-ESS-13/raw/sect5d_hh_w2.dta
saq02,Zone Code,ETH-ESS-13,ETH-ESS-13/raw/sect5d_hh_w2.dta
saq03,Woreda Code,ETH-ESS-13,ETH-ESS-13/raw/sect5d_hh_w2.dta
saq04,Town Code,ETH-ESS-13,ETH-ESS-13/raw/sect5d_hh_w2.dta
