varCode,varLabel,svyCode,fName
ag12b_10,How much did you pay?,TZA-NPS-12,AG_SEC_12B.dta
occ,Case Section Roster / Line Occurrence Sequence for O/S Merge,TZA-NPS-12,AG_SEC_2A.dta
y3_hhid,Unique Household Identification NPS Y3,TZA-NPS-12,AG_SEC_2A.dta
plotnum,Plot Code,TZA-NPS-12,AG_SEC_2A.dta
plotname,Plot Name,TZA-NPS-12,AG_SEC_2A.dta
ag2a_03,Description / Location,TZA-NPS-12,AG_SEC_2A.dta
ag2a_04,Area (Acres),TZA-NPS-12,AG_SEC_2A.dta
ag2a_05,PLOT NO. IN 2010/ 2011 NPS.,TZA-NPS-12,AG_SEC_2A.dta
ag2a_06_1,Plot GPS Latitude Degree (South),TZA-NPS-12,AG_SEC_2A.dta
ag2a_06_2,Plot GPS Latitude Minute Decimal (South),TZA-NPS-12,AG_SEC_2A.dta
ag2a_06_3,Plot GPS Longitude Degree (East),TZA-NPS-12,AG_SEC_2A.dta
ag2a_06_4,Plot GPS Longitude Minute Decimal (East),TZA-NPS-12,AG_SEC_2A.dta
ag2a_07,Plot Measured ?,TZA-NPS-12,AG_SEC_2A.dta
ag2a_08,Why was the plot not measured?,TZA-NPS-12,AG_SEC_2A.dta
ag2a_09,Area (Acres) - GPS Measurement,TZA-NPS-12,AG_SEC_2A.dta
ag2a_10,Weather conditions at measurement?,TZA-NPS-12,AG_SEC_2A.dta
occ,Case Section Roster / Line Occurrence Sequence for O/S Merge,TZA-NPS-12,AG_SEC_2B.dta
y3_hhid,Unique Household Identification NPS Y3,TZA-NPS-12,AG_SEC_2B.dta
plotnum,Plot Code,TZA-NPS-12,AG_SEC_2B.dta
plotname,Plot Name,TZA-NPS-12,AG_SEC_2B.dta
ag2b_14,Description / Location,TZA-NPS-12,AG_SEC_2B.dta
ag2b_15,Area (Acres),TZA-NPS-12,AG_SEC_2B.dta
ag2b_16,PLOT NO. IN 2010/ 2011 NPS.,TZA-NPS-12,AG_SEC_2B.dta
ag2b_17_1,GPS Latitude (Degree),TZA-NPS-12,AG_SEC_2B.dta
ag2b_17_2,GPS Latitude (Minute Decimal),TZA-NPS-12,AG_SEC_2B.dta
ag2b_17_3,GPS Longitude (Degree),TZA-NPS-12,AG_SEC_2B.dta
ag2b_17_4,GPS Longitude (Minute Decimal),TZA-NPS-12,AG_SEC_2B.dta
ag2b_18,Plot Measured?,TZA-NPS-12,AG_SEC_2B.dta
ag2b_19,Why was plot not measured?,TZA-NPS-12,AG_SEC_2B.dta
ag2b_20,Area (Acres) - GPS Measurement,TZA-NPS-12,AG_SEC_2B.dta
ag2b_21,Weather conditions at measurement?,TZA-NPS-12,AG_SEC_2B.dta
ag2a_12,"In addition to the plots above, did you or anyone in your household own or culti",TZA-NPS-12,AG_SEC_2B.dta
occ,Case Section Roster / Line Occurrence Sequence for O/S Merge,TZA-NPS-12,AG_SEC_3A.dta
y3_hhid,Unique Household Identification NPS Y3,TZA-NPS-12,AG_SEC_3A.dta
plotnum,PLOT NUMBER,TZA-NPS-12,AG_SEC_3A.dta
plotname,LIST ALL PLOTS OWNED OR CULTIVATED BY THE HOUSEHOLD IN MASIKA 2012,TZA-NPS-12,AG_SEC_3A.dta
ag3a_02_1,What is the distance from [PLOT] to: HOME KM,TZA-NPS-12,AG_SEC_3A.dta
ag3a_02_2,What is the distance from [PLOT] to: ROAD KM,TZA-NPS-12,AG_SEC_3A.dta
ag3a_02_3,What is the distance from [PLOT] to: MARKET KM,TZA-NPS-12,AG_SEC_3A.dta
ag3a_03,How did you use this plot during the long rainy season 2012?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_04,What was the total income from renting out this plot during the long rainy seaso,TZA-NPS-12,AG_SEC_3A.dta
ag3a_05,Was any of this income collected in kind?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_06,What percentage was collected in kind?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_07_1,What was the main crop cultivated on this plot in the long rainy season 2012?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_07_2,What was the main crop cultivated on this plot in the long rainy season 2012?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_08_1,Who decided what to plant on this plot in the long rainy season 2012? (ID #1),TZA-NPS-12,AG_SEC_3A.dta
ag3a_08_2,Who decided what to plant on this plot in the long rainy season 2012? (ID #2),TZA-NPS-12,AG_SEC_3A.dta
ag3a_08_3,Who decided what to plant on this plot in the long rainy season 2012? (ID #3),TZA-NPS-12,AG_SEC_3A.dta
ag3a_08_4,Who decided what to plant on this plot in the long rainy season 2012? (NR ID),TZA-NPS-12,AG_SEC_3A.dta
ag3a_09_1,Who made the decisions about input use on this plot in the long rainy season 201,TZA-NPS-12,AG_SEC_3A.dta
ag3a_09_2,Who made the decisions about input use on this plot in the long rainy season 201,TZA-NPS-12,AG_SEC_3A.dta
ag3a_09_3,Who made the decisions about input use on this plot in the long rainy season 201,TZA-NPS-12,AG_SEC_3A.dta
ag3a_09_4,Who made the decisions about input use on this plot in the long rainy season 201,TZA-NPS-12,AG_SEC_3A.dta
ag3a_10,What was the soil type of this plot?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_11,What was the soil quality of this plot?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_12,How do you know the quality of the soil?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_13,Were there any problems with erosion on this plot in the long rainy season 2012?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_14,What was the cause of these erosion problems?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_15,Was there any erosion control/water harvesting facility on this plot in the long,TZA-NPS-12,AG_SEC_3A.dta
ag3a_16_1,What type of erosion control/water harvesting facility was on this plot?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_16_2,What type of erosion control/water harvesting facility was on this plot?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_17,How steep is the slope of this plot?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_18,Was this plot irrigated in the long rainy season 2012?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_19,What was the type of irrigation?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_20,What was the method of obtaining water?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_21,What was the source of water?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_22,What was the most recent year in which the plot was left fallow?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_23,For how many consecutive years was this plot left fallow this last time?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_24,What would the value of this plot be if it were sold today?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_25,What was the ownership status of this plot in the long rainy season 2012?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_26,With whom do you co-own this plot? (NR ID #1),TZA-NPS-12,AG_SEC_3A.dta
ag3a_27,What share does your household get of the output?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_28,What type of title did your household have for this plot?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_29_1,Who in the household owns this plot? (ID #1),TZA-NPS-12,AG_SEC_3A.dta
ag3a_29_2,Who in the household owns this plot? (ID #2),TZA-NPS-12,AG_SEC_3A.dta
ag3a_30,Did the owner/household have the right to sell this plot or use it as collateral,TZA-NPS-12,AG_SEC_3A.dta
ag3a_31_1,Who in the household can decide whether to sell this plot or use it as collatera,TZA-NPS-12,AG_SEC_3A.dta
ag3a_31_2,Who in the household can decide whether to sell this plot or use it as collatera,TZA-NPS-12,AG_SEC_3A.dta
ag3a_32,With whom do you co-rent this plot? (NR ID #1),TZA-NPS-12,AG_SEC_3A.dta
ag3a_33,How much did you pay to the owner for the use of this land in the long rainy sea,TZA-NPS-12,AG_SEC_3A.dta
ag3a_34_1,What period of time did this payment cover? (NO. UNITS),TZA-NPS-12,AG_SEC_3A.dta
ag3a_34_2,What period of time did this payment cover? (UNITS),TZA-NPS-12,AG_SEC_3A.dta
ag3a_35,"What share of output from this plot did you give as rent, if any, in the long ra",TZA-NPS-12,AG_SEC_3A.dta
ag3a_36,Who owns the plot? (NR ID #1),TZA-NPS-12,AG_SEC_3A.dta
ag3a_37_1,Who in the household has the rights to use this plot? (ID #1),TZA-NPS-12,AG_SEC_3A.dta
ag3a_37_2,Who in the household has the rights to use this plot? (ID #2),TZA-NPS-12,AG_SEC_3A.dta
ag3a_38,In which year was the plot acquired?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_39,Would you feel comfortable leaving this plot uncultivated for several months wit,TZA-NPS-12,AG_SEC_3A.dta
ag3a_40,DID THE HOUSEHOLD CULTIVATE THIS PLOT IN THE LONG RAINY SEASON 2012?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_41,Did you use any ORGANIC FERTILIZER on [PLOT] in the long rainy season 2012?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_42,What was the quantity of organic fertilizer used?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_43,Was any of this purchased?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_44,How much was purchased?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_45,What was the total value of organic fertilizer purchased?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_46_1,Where did you buy most of the organic fertilizer? (NR ID #1),TZA-NPS-12,AG_SEC_3A.dta
ag3a_46_2,Where did you buy most of the organic fertilizer? (NR ID #2),TZA-NPS-12,AG_SEC_3A.dta
ag3a_47,Did you use any INORGANIC FERTILIZER on [PLOT] in the long rainy season 2012?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_48,What is the first type of INORGANIC FERTILIZER you used on this plot?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_49,What quantity of [FERTILIZER] did you use?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_50,Did you receive a voucher/ certificate for any of this [FERTILIZER]?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_51,What was the total value of [FERTILIZER] purchased?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_52,Why did you choose to use this specific type of inorganic fertilizer?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_53_1,Where did you buy most of the [FERTILIZER]? (NR ID #1),TZA-NPS-12,AG_SEC_3A.dta
ag3a_53_2,Where did you buy most of the [FERTILIZER]?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_54,Did you use a second type of INORGANIC FERTILIZER on [PLOT] in the long rainy se,TZA-NPS-12,AG_SEC_3A.dta
ag3a_55,What is the second type of INORGANIC FERTILIZER you used on this plot?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_56,What quantity of [FERTILIZER] did you use?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_57,Did you receive a voucher/certificate for any of this [FERTILIZER]?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_58,What was the total value of [FERTILIZER] purchased?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_59_1,Where did you buy most of the [FERTILIZER]? (NR ID #1),TZA-NPS-12,AG_SEC_3A.dta
ag3a_59_2,Where did you buy most of the [FERTILIZER]? (NR ID #2),TZA-NPS-12,AG_SEC_3A.dta
ag3a_60,Did you use any pesticide/ herbicide on [PLOT] in the long rainy season 2010?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_61,What was the main type of pesticide/herbicide that you applied?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_62_1,What quantity of this pesticide/herbicide did you use? (Quantity),TZA-NPS-12,AG_SEC_3A.dta
ag3a_62_2,What quantity of this pesticide/herbicide did you use? (Unit),TZA-NPS-12,AG_SEC_3A.dta
ag3a_63,What was the total value of this pesticides/ herbicides purchased?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_64,Why did you choose to use this specific type of pesticide/herbicide?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_65_1,Where did you buy most of the pesticides/ herbicides? (NR ID #1),TZA-NPS-12,AG_SEC_3A.dta
ag3a_65_2,Where did you buy most of the pesticides/ herbicides? (NR ID #2),TZA-NPS-12,AG_SEC_3A.dta
ag3a_66,"Did you receive any seeds, fertilizers, pesticides or herbicides for [PLOT] on c",TZA-NPS-12,AG_SEC_3A.dta
ag3a_67_1,What were the types of input you received on credit? (#1),TZA-NPS-12,AG_SEC_3A.dta
ag3a_67_2,What were the types of input you received on credit? (#2),TZA-NPS-12,AG_SEC_3A.dta
ag3a_67_3,What were the types of input you received on credit? (#3),TZA-NPS-12,AG_SEC_3A.dta
ag3a_67_4,What were the types of input you received on credit? (#4),TZA-NPS-12,AG_SEC_3A.dta
ag3a_68,How much did you pay up front for these inputs?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_69,How much did you repay in cash later on for the inputs?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_70_1,How much did you repay in kind later on for the inputs? (Quantity),TZA-NPS-12,AG_SEC_3A.dta
ag3a_70_2,How much did you repay in kind later on for the inputs? (Code),TZA-NPS-12,AG_SEC_3A.dta
ag3a_71_1,From whom did you receive these inputs on credit? (NR ID #1),TZA-NPS-12,AG_SEC_3A.dta
ag3a_71_2,From whom did you receive these inputs on credit? (NR ID #2),TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_id1,How many days did [NAME] spend on (Land preparation and planting) (ID #1),TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_1,How many days did [NAME] spend on (Land preparation and planting) (ID #1 Days),TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_id2,How many days did [NAME] spend on (Land preparation and planting) (ID #2),TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_2,How many days did [NAME] spend on (Land preparation and planting) (ID #2 Days),TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_id3,How many days did [NAME] spend on (Land preparation and planting) (ID #3),TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_3,How many days did [NAME] spend on (Land preparation and planting) (ID #3 Days),TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_id4,How many days did [NAME] spend on (Land preparation and planting) (ID #4),TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_4,How many days did [NAME] spend on (Land preparation and planting) (ID #4 Days),TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_id5,How many days did [NAME] spend on (Land preparation and planting) (ID #5),TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_5,How many days did [NAME] spend on (Land preparation and planting) (ID #5 Days),TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_id6,How many days did [NAME] spend on (Land preparation and planting) (ID #6),TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_6,How many days did [NAME] spend on (Land preparation and planting) (ID #6 Days),TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_id7,How many days did [NAME] spend on (Weeding) (ID #1),TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_7,How many days did [NAME] spend on (Weeding) (ID #1 Days),TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_id8,How many days did [NAME] spend on (Weeding) (ID #2),TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_8,How many days did [NAME] spend on (Weeding) (ID #2 Days),TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_id9,How many days did [NAME] spend on (Weeding) (ID #3),TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_9,How many days did [NAME] spend on (Weeding) (ID #3 Days),TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_id10,How many days did [NAME] spend on (Weeding) (ID #4),TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_10,How many days did [NAME] spend on (Weeding) (ID #4 Days),TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_id11,How many days did [NAME] spend on (Weeding) (ID #5),TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_11,How many days did [NAME] spend on (Weeding) (ID #5 Days),TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_id12,How many days did [NAME] spend on (Weeding) (ID #6),TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_12,How many days did [NAME] spend on (Weeding) (ID #6 Days),TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_id13,"How many days did [NAME] spend on (Ridging, Fertilizing) (ID #1)",TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_13,"How many days did [NAME] spend on (Ridging, Fertilizing) (ID #1 Days)",TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_id14,"How many days did [NAME] spend on (Ridging, Fertilizing) (ID #2)",TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_14,"How many days did [NAME] spend on (Ridging, Fertilizing) (ID #2 Days)",TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_id15,"How many days did [NAME] spend on (Ridging, Fertilizing) (ID #3)",TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_15,"How many days did [NAME] spend on (Ridging, Fertilizing) (ID #3 Days)",TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_id16,"How many days did [NAME] spend on (Ridging, Fertilizing) (ID #4)",TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_16,"How many days did [NAME] spend on (Ridging, Fertilizing) (ID #4 Days)",TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_id17,"How many days did [NAME] spend on (Ridging, Fertilizing) (ID #5)",TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_17,"How many days did [NAME] spend on (Ridging, Fertilizing) (ID #5 Days)",TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_id18,"How many days did [NAME] spend on (Ridging, Fertilizing) (ID #6)",TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_18,"How many days did [NAME] spend on (Ridging, Fertilizing) (ID #6 Days)",TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_id19,How many days did [NAME] spend on (Harvesting) (ID #1),TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_19,How many days did [NAME] spend on (Harvesting) (ID #1 Days),TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_id20,How many days did [NAME] spend on (Harvesting) (ID #2),TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_20,How many days did [NAME] spend on (Harvesting) (ID #2 Days),TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_id21,How many days did [NAME] spend on (Harvesting) (ID #3),TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_21,How many days did [NAME] spend on (Harvesting) (ID #3 Days),TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_id22,How many days did [NAME] spend on (Harvesting) (ID #4),TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_22,How many days did [NAME] spend on (Harvesting) (ID #4 Days),TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_id23,How many days did [NAME] spend on (Harvesting) (ID #5),TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_23,How many days did [NAME] spend on (Harvesting) (ID #5 Days),TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_id24,How many days did [NAME] spend on (Harvesting) (ID #6),TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_24,How many days did [NAME] spend on (Harvesting) (ID #6 Days),TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_25,Typical number of hours per day worked by an individual on this plot (Land Prepa,TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_26,Typical number of hours per day worked by an individual on this plot (Weeding),TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_27,"Typical number of hours per day worked by an individual on this plot (Ridging, F",TZA-NPS-12,AG_SEC_3A.dta
ag3a_72_28,Typical number of hours per day worked by an individual on this plot (Harvesting,TZA-NPS-12,AG_SEC_3A.dta
ag3a_73,Did you hire any labor to work on this plot in the long rainy seaon 2012?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_74_1,- Land preparation and planting (Women Days),TZA-NPS-12,AG_SEC_3A.dta
ag3a_74_2,- Land preparation and planting (Men Days),TZA-NPS-12,AG_SEC_3A.dta
ag3a_74_3,- Land preparation and planting (Child Days),TZA-NPS-12,AG_SEC_3A.dta
ag3a_74_4,- Land preparation and planting (Total Wage Paid (TSH)),TZA-NPS-12,AG_SEC_3A.dta
ag3a_74_5,- Weeding (Women Days),TZA-NPS-12,AG_SEC_3A.dta
ag3a_74_6,- Weeding (Men Days),TZA-NPS-12,AG_SEC_3A.dta
ag3a_74_7,- Weeding (Children Days),TZA-NPS-12,AG_SEC_3A.dta
ag3a_74_8,- Weeding TOTAL,TZA-NPS-12,AG_SEC_3A.dta
ag3a_74_9,"- Ridging, fertilizing, other non-harvest activities (Women Days)",TZA-NPS-12,AG_SEC_3A.dta
ag3a_74_10,"- Ridging, fertilizing, other non-harvest activities (Men Days)",TZA-NPS-12,AG_SEC_3A.dta
ag3a_74_11,"- Ridging, fertilizing, other non-harvest activities (Child Days)",TZA-NPS-12,AG_SEC_3A.dta
ag3a_74_12,"- Ridging, fertilizing, other non-harvest activities (Total Wage Paid (TSH))",TZA-NPS-12,AG_SEC_3A.dta
ag3a_74_13,- Harvesting (Women Days),TZA-NPS-12,AG_SEC_3A.dta
ag3a_74_14,- Harvesting (Men Days),TZA-NPS-12,AG_SEC_3A.dta
ag3a_74_15,- Harvesting (Child Days),TZA-NPS-12,AG_SEC_3A.dta
ag3a_74_16,- Harvesting (Total Wage Paid (TSH)),TZA-NPS-12,AG_SEC_3A.dta
ag3a_75,WHEN WAS THE LAST SHORT RAINY SEASON?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_76,Did you cultivate this plot in the short rainy season 2011?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_77,What was the main crop cultivated on this plot in the short rainy season 2011?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_78,Did you have use of this plot in the short rainy season 2011?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_79,How did you acquire this plot for the long rainy season 2012?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_80,How did you use this plot during the short rainy season 2011?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_81,Did you cultivate this plot in the short rainy season 2012?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_82,What was the main crop cultivated on this plot in the short rainy season 2012?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_83,Did you have use of this plot in the short rainy season 2012?,TZA-NPS-12,AG_SEC_3A.dta
ag3a_84,Why did you not have this plot (owned or cultivated) in the short rainy season 2,TZA-NPS-12,AG_SEC_3A.dta
ag3a_85,How did you use this plot during the short rainy season 2012?,TZA-NPS-12,AG_SEC_3A.dta
occ,Case Section Roster / Line Occurrence Sequence for O/S Merge,TZA-NPS-12,AG_SEC_3B.dta
y3_hhid,Unique Household Identification NPS Y3,TZA-NPS-12,AG_SEC_3B.dta
plotnum,PLOT NUMBER,TZA-NPS-12,AG_SEC_3B.dta
plotname,LIST ALL PLOTS OWNED OR CULTIVATED BY THE HOUSEHOLD IN MASIKA 2012,TZA-NPS-12,AG_SEC_3B.dta
ag3b_01b,ENUMERATOR: DID YOU ALREADY LIST THIS PLOT ABOVE IN 3A?,TZA-NPS-12,AG_SEC_3B.dta
ag3b_02_1,What is the distance from [PLOT] to: HOME KM,TZA-NPS-12,AG_SEC_3B.dta
ag3b_02_2,What is the distance from [PLOT] to: ROAD KM,TZA-NPS-12,AG_SEC_3B.dta
ag3b_02_3,What is the distance from [PLOT] to: MARKET KM,TZA-NPS-12,AG_SEC_3B.dta
ag3b_03,How did you use this plot during the long rainy season 2012?,TZA-NPS-12,AG_SEC_3B.dta
ag3b_04,What was the total income from renting out this plot during the long rainy seaso,TZA-NPS-12,AG_SEC_3B.dta
ag3b_05,Was any of this income collected in kind?,TZA-NPS-12,AG_SEC_3B.dta
ag3b_06,What percentage was collected in kind?,TZA-NPS-12,AG_SEC_3B.dta
ag3b_07_1,What was the main crop cultivated on this plot in the long rainy season 2012?,TZA-NPS-12,AG_SEC_3B.dta
ag3b_07_2,What was the main crop cultivated on this plot in the long rainy season 2012?,TZA-NPS-12,AG_SEC_3B.dta
ag3b_08_1,Who decided what to plant on this plot in the long rainy season 2012? (ID #1),TZA-NPS-12,AG_SEC_3B.dta
ag3b_08_2,Who decided what to plant on this plot in the long rainy season 2012? (ID #2),TZA-NPS-12,AG_SEC_3B.dta
ag3b_08_3,Who decided what to plant on this plot in the long rainy season 2012? (ID #3),TZA-NPS-12,AG_SEC_3B.dta
ag3b_08_4,Who decided what to plant on this plot in the long rainy season 2012? (NR ID),TZA-NPS-12,AG_SEC_3B.dta
ag3b_09_1,Who made the decisions about input use on this plot in the long rainy season 201,TZA-NPS-12,AG_SEC_3B.dta
ag3b_09_2,Who made the decisions about input use on this plot in the long rainy season 201,TZA-NPS-12,AG_SEC_3B.dta
ag3b_09_3,Who made the decisions about input use on this plot in the long rainy season 201,TZA-NPS-12,AG_SEC_3B.dta
ag3b_09_4,Who made the decisions about input use on this plot in the long rainy season 201,TZA-NPS-12,AG_SEC_3B.dta
ag3b_10,What was the soil type of this plot?,TZA-NPS-12,AG_SEC_3B.dta
ag3b_11,What was the soil quality of this plot?,TZA-NPS-12,AG_SEC_3B.dta
ag3b_12,How do you know the quality of the soil?,TZA-NPS-12,AG_SEC_3B.dta
ag3b_13,Were there any problems with erosion on this plot in the long rainy season 2012?,TZA-NPS-12,AG_SEC_3B.dta
ag3b_14,What was the cause of these erosion problems?,TZA-NPS-12,AG_SEC_3B.dta
ag3b_15,Was there any erosion control/water harvesting facility on this plot in the long,TZA-NPS-12,AG_SEC_3B.dta
ag3b_16_1,What type of erosion control/water harvesting facility was on this plot?,TZA-NPS-12,AG_SEC_3B.dta
ag3b_16_2,What type of erosion control/water harvesting facility was on this plot?,TZA-NPS-12,AG_SEC_3B.dta
ag3b_17,How steep is the slope of this plot?,TZA-NPS-12,AG_SEC_3B.dta
ag3b_18,Was this plot irrigated in the long rainy season 2012?,TZA-NPS-12,AG_SEC_3B.dta
ag3b_19,What was the type of irrigation?,TZA-NPS-12,AG_SEC_3B.dta
ag3b_20,What was the method of obtaining water?,TZA-NPS-12,AG_SEC_3B.dta
ag3b_21,What was the source of water?,TZA-NPS-12,AG_SEC_3B.dta
ag3b_22,What was the most recent year in which the plot was left fallow?,TZA-NPS-12,AG_SEC_3B.dta
ag3b_23,For how many consecutive years was this plot left fallow this last time?,TZA-NPS-12,AG_SEC_3B.dta
ag3b_24,What would the value of this plot be if it were sold today?,TZA-NPS-12,AG_SEC_3B.dta
ag3b_25,What was the ownership status of this plot in the long rainy season 2012?,TZA-NPS-12,AG_SEC_3B.dta
ag3b_26,With whom do you co-own this plot? (NR ID #1),TZA-NPS-12,AG_SEC_3B.dta
ag3b_27,What share does your household get of the output?,TZA-NPS-12,AG_SEC_3B.dta
ag3b_28,What type of title did your household have for this plot?,TZA-NPS-12,AG_SEC_3B.dta
ag3b_29_1,Who in the household owns this plot? (ID #1),TZA-NPS-12,AG_SEC_3B.dta
ag3b_29_2,Who in the household owns this plot? (ID #2),TZA-NPS-12,AG_SEC_3B.dta
ag3b_30,Did the owner/household have the right to sell this plot or use it as collateral,TZA-NPS-12,AG_SEC_3B.dta
ag3b_31_1,Who in the household can decide whether to sell this plot or use it as collatera,TZA-NPS-12,AG_SEC_3B.dta
ag3b_31_2,Who in the household can decide whether to sell this plot or use it as collatera,TZA-NPS-12,AG_SEC_3B.dta
ag3b_32,With whom do you co-rent this plot? (NR ID #1),TZA-NPS-12,AG_SEC_3B.dta
ag3b_33,How much did you pay to the owner for the use of this land in the long rainy sea,TZA-NPS-12,AG_SEC_3B.dta
ag3b_34_1,What period of time did this payment cover? (NO. UNITS),TZA-NPS-12,AG_SEC_3B.dta
ag3b_34_2,What period of time did this payment cover? (UNITS),TZA-NPS-12,AG_SEC_3B.dta
ag3b_35,"What share of output from this plot did you give as rent, if any, in the long ra",TZA-NPS-12,AG_SEC_3B.dta
ag3b_36,Who owns the plot? (NR ID #1),TZA-NPS-12,AG_SEC_3B.dta
ag3b_37_1,Who in the household has the rights to use this plot? (ID #1),TZA-NPS-12,AG_SEC_3B.dta
